Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens,Debt_to_Income_Ratio
ab38753e-53d1-4083-8233-bf27c7f4e94a,a304e341-a407-49c1-8253-c112d3a5ce62,Fully Paid,266244.0,Short Term,718.0,1016063.0,4.0,Rent,debt consolidation,11430.78,7.8,,6,0,202388,246422.0,0.0,0.0,0.1350008414832545
0f9409fb-a460-475b-a3be-c82663efae7a,ef4f30c0-a5b2-4c32-8854-3462919a220a,Fully Paid,429616.0,Short Term,724.0,1717980.0,9.0,Home Mortgage,debt consolidation,18081.73,17.6,6.0,11,0,303658,512534.0,0.0,0.0,0.12629993364299935
8fac8750-0824-4208-8fdb-1a0ee6aa0824,d10bf71a-53d9-4c91-aa08-c765cff3b020,Fully Paid,430716.0,Short Term,643.0,1711121.0,6.0,Rent,business loan,2181.58,18.7,34.0,4,0,84987,174460.0,0.0,0.0,0.015299303789737838
93e87304-b0cf-460c-a2e0-f33a5b3c621d,eea6d2db-f6e7-4448-b279-c9228c36955d,Charged Off,486508.0,Long Term,686.0,1018818.0,10.0,Home Mortgage,debt consolidation,22838.38,19.2,,11,0,368125,757130.0,0.0,0.0,0.26899854537316775
725e9c10-e731-4c0f-b54b-81257a0eef22,94b8b1ae-4dd8-4f8a-90dd-76c4fde26eeb,Fully Paid,64812.0,Short Term,701.0,410514.0,10.0,Own Home,debt consolidation,9544.46,9.7,,10,1,30913,358006.0,1.0,0.0,0.2790002777006387
53c6087a-40a4-4ae7-945e-757ac5c80bfe,180e601b-815a-4016-b0af-1c8d6ceb6b47,Fully Paid,215798.0,Short Term,748.0,708206.0,10.0,Own Home,debt consolidation,4957.48,25.9,,12,0,242003,690184.0,0.0,0.0,0.08400064388045285
cd39a632-36eb-4d7d-b8bf-48788ca99594,bcfd80f8-19b0-43d2-b773-f4b8e08fb330,Fully Paid,437096.0,Long Term,674.0,1038103.0,7.0,Home Mortgage,debt consolidation,19204.82,13.0,,12,0,342988,655358.0,0.0,0.0,0.22199901165876604
262cf366-ddf7-4868-b430-9cc326aa8e64,cbd56b22-a971-4b50-9dce-cd0934cbae36,Fully Paid,266244.0,Short Term,731.0,1595943.0,8.0,Rent,debt consolidation,40297.48,12.5,36.0,9,0,129010,185548.0,0.0,0.0,0.3029993928354584
8540bc5d-7607-4024-a8aa-e69266c76de4,b9f7cc84-b6f8-4742-b08b-41eede3751b5,Fully Paid,156860.0,Short Term,712.0,545661.0,3.0,Rent,debt consolidation,3687.71,6.8,,7,0,104918,256850.0,0.0,0.0,0.08109892405724434
822c2f1f-8a6e-4139-9056-5f8cd3068c68,44f3c076-68ef-4ccc-b24f-c6c59bdda2f3,Fully Paid,225258.0,Short Term,744.0,3001354.0,6.0,Rent,debt consolidation,23210.59,37.0,42.0,8,0,141056,569118.0,0.0,0.0,0.09280047605180862
e40b2ad3-913a-4520-b043-00d5791f5bbd,0cfb30f6-33ad-408c-84f7-e756c261bdde,Fully Paid,302368.0,Long Term,710.0,2798966.0,4.0,Home Mortgage,debt consolidation,28736.17,23.9,70.0,14,0,230451,416944.0,0.0,0.0,0.12320051047422512
e736dcb0-27d6-468f-9ac3-bc9664e6ef63,5a8329b9-c46d-4378-aee7-9f203d8ebb75,Fully Paid,433268.0,Short Term,714.0,1683837.0,9.0,Own Home,debt consolidation,15294.81,27.1,,14,1,1017032,1635590.0,0.0,0.0,0.10899969533868183
4318b497-11b5-47fc-a562-ecfcae9cd2f9,dbcbbaab-f3ab-460b-a333-448c02596fa0,Fully Paid,266244.0,Short Term,745.0,1435773.0,0.5,Home Mortgage,debt consolidation,22613.42,24.0,,7,0,393129,588126.0,0.0,0.0,0.188999960300131
8d893165-a435-4fe5-a916-c7e0d1861eb2,aa26d0f1-7843-4670-92bb-4e58860dfcaf,Fully Paid,234630.0,Short Term,714.0,675450.0,6.0,Own Home,debt consolidation,17505.08,9.4,,15,0,277723,377432.0,0.0,0.0,0.31099409282700424
f3319933-586d-4ced-ae7b-607e26957d85,11c141cf-ece1-42e3-90fc-419f2e08dfae,Charged Off,286748.0,Short Term,710.0,1009622.0,3.0,Rent,debt consolidation,24230.89,11.4,,15,1,214358,526988.0,1.0,0.0,0.28799954834581654
cb899501-f3a9-40ec-bce7-75761c57ff64,94c953bf-f551-43bd-9374-d41bc899e362,Fully Paid,516758.0,Short Term,722.0,1450441.0,10.0,Home Mortgage,debt consolidation,15229.64,14.0,37.0,10,0,439812,816134.0,0.0,0.0,0.1260000785967854
30c9698f-d650-49c9-b5bd-1de5ae25af86,bbb25a1a-8c01-4383-ba37-c6bdf5e435e6,Fully Paid,193622.0,Short Term,706.0,931570.0,4.0,Rent,debt consolidation,2290.26,8.7,,5,0,69787,114290.0,0.0,0.0,0.029501937589231086
46f606c1-022a-4b35-9fe8-7865c177e055,29d5e37f-5790-4efd-98a8-f39295c6f0bf,Fully Paid,152218.0,Short Term,725.0,1168975.0,6.0,Home Mortgage,debt consolidation,23409.33,18.7,,8,0,282967,426624.0,0.0,0.0,0.2403062169849655
7a0ea890-8b13-4540-ade6-c2ff4bfe6fc6,1f5e3fed-9c34-4a72-8924-f2ad02212536,Charged Off,219296.0,Short Term,725.0,1168975.0,10.0,Rent,debt consolidation,19267.33,15.7,,13,0,365560,465146.0,0.0,0.0,0.1977869158878505
18801355-d348-4359-90f0-973f5299abf8,4637e2a5-5c6b-4d40-a432-60407ed505ed,Fully Paid,242132.0,Short Term,725.0,1168975.0,10.0,Home Mortgage,debt consolidation,17507.55,28.7,,7,0,374357,872146.0,0.0,0.0,0.17972206420154407
2590cf4a-b26b-4da7-b91d-77f8f3670c91,f1474498-8686-4432-b93b-5809e11256d6,Fully Paid,616682.0,Short Term,725.0,1168975.0,10.0,Home Mortgage,debt consolidation,20605.88,19.7,,9,0,348859,543664.0,0.0,0.0,0.2115276716781796
f32c94f3-63bb-406f-9581-a084eb980a90,ae9ac722-2698-4a04-8531-43b45573e6eb,Fully Paid,117260.0,Short Term,744.0,1171046.0,6.0,Home Mortgage,debt consolidation,12491.36,20.8,61.0,6,0,492195,631114.0,0.0,0.0,0.12800207677580558
e93e39f7-57ae-47c6-bf60-e441a939399a,11cd2816-0b63-47c7-9f6f-c30d1756dab0,Fully Paid,132000.0,Short Term,730.0,983858.0,7.0,Rent,debt consolidation,17299.31,13.4,,19,0,264271,401060.0,0.0,0.0,0.21099764396894677
42de1af5-6d81-45d8-bf15-8097d4b7d3ba,7756354a-f499-4f6f-9959-d63c75d80976,Fully Paid,352572.0,Long Term,690.0,799273.0,6.0,Home Mortgage,debt consolidation,22845.98,17.6,37.0,22,0,348878,709984.0,0.0,0.0,0.3430014025245442
2752264d-984c-4c53-98c0-c7b01624db68,e569bbf0-ad91-4ffa-b9fe-998fdae20ab0,Charged Off,551650.0,Short Term,706.0,1905700.0,1.0,Home Mortgage,other,26584.61,28.0,15.0,16,0,236284,1130580.0,0.0,0.0,0.16740059820538386
5de0d205-582b-4a28-ae07-a56f7cd19165,ac216da4-2628-4e45-9bed-d1acd19bd408,Fully Paid,108218.0,Short Term,725.0,1168975.0,10.0,Rent,debt consolidation,6359.11,36.2,29.0,8,1,41686,371272.0,1.0,0.0,0.06527882974400649
159976ca-7342-4899-9d21-3ad36c181381,a343847d-6257-489c-8c0b-0c4682a56876,Fully Paid,266244.0,Short Term,709.0,1073899.0,10.0,Rent,other,13692.16,13.0,,13,0,148200,470140.0,0.0,0.0,0.15299941614621113
28c7802f-593f-4355-b08d-966bdbc05899,88cb50ea-ca1e-48fb-bd9d-a003446dcebb,Fully Paid,460988.0,Long Term,717.0,1706238.0,4.0,Home Mortgage,home improvements,35262.29,16.9,,8,1,159296,247896.0,1.0,0.0,0.24800026725462684
13ff587b-6c42-4325-a910-692d83e9f8fc,50ccc242-92d1-4a93-ad21-f69192cbc513,Fully Paid,266244.0,Short Term,748.0,776568.0,1.0,Rent,debt consolidation,3455.72,9.3,,6,0,91580,477642.0,0.0,0.0,0.053399882560187906
62a29d1f-3662-4d7a-abc9-b8a31f57b097,febc6559-ca59-4788-b0fa-36f3e8f3d6e4,Fully Paid,264242.0,Long Term,675.0,1331197.0,10.0,Home Mortgage,debt consolidation,29951.98,18.9,0.0,18,0,236930,1459282.0,0.0,0.0,0.2700004281860611
3e30f234-c40a-403c-8899-a90003537808,22313348-4a5a-48df-add1-3574eaeadd04,Fully Paid,67122.0,Short Term,724.0,676248.0,6.0,Rent,home improvements,3978.6,28.9,17.0,3,0,151297,212630.0,0.0,0.0,0.07060013486176668
c957b795-b621-41f9-8f77-3688e6aa7464,91a7e47e-0c3f-4352-85c4-97e383b66165,Fully Paid,77880.0,Short Term,692.0,307458.0,6.0,Home Mortgage,debt consolidation,4817.07,8.2,,8,0,95969,491678.0,0.0,0.0,0.18800889877641824
a3fb4d7c-a69b-48b3-b8a1-e8379423fb50,5c8f20b0-085a-4b9c-86d7-8864607465e5,Charged Off,452210.0,Long Term,617.0,1952706.0,2.0,Rent,take a trip,8185.2,8.4,,13,0,56772,170302.0,0.0,0.0,0.0503006596999241
244d2e55-7cf2-4e71-88eb-ebcfea23934e,b7f50da1-5989-4bff-9617-fa714a59ffa6,Fully Paid,264044.0,Short Term,730.0,1444285.0,3.0,Rent,debt consolidation,15285.31,11.0,,5,1,229273,442464.0,1.0,0.0,0.1269996711175426
829113b6-7d19-49af-abef-b8025f2503e1,49075991-98e7-4184-9e2b-ad0fa66ece12,Fully Paid,327888.0,Long Term,725.0,1168975.0,4.0,Home Mortgage,debt consolidation,5554.46,28.2,54.0,7,1,184072,680922.0,1.0,0.0,0.05701877285656238
afb150b4-ed0a-4f90-ad0e-5addd18b5a82,699c1258-b381-4882-a19d-55fd8e8f3a3a,Fully Paid,606320.0,Long Term,679.0,3660863.0,2.0,Home Mortgage,medical bills,35388.26,19.7,23.0,18,0,331303,898392.0,0.0,0.0,0.11599973011828085
1d1e0b2c-4d39-442d-addf-91c4eafb64b8,7ee41019-f2a6-42a9-9010-7ead36bdc729,Charged Off,179344.0,Short Term,737.0,677635.0,0.5,Home Mortgage,debt consolidation,11632.75,19.8,78.0,8,1,128725,244354.0,1.0,0.0,0.20600028038693396
9ffe20e4-abda-465d-8f6d-72c685d2a906,6e2ed76f-1ae9-4bb2-ba87-c05431390a62,Fully Paid,266244.0,Short Term,737.0,458090.0,6.0,Rent,debt consolidation,8016.67,38.0,81.0,7,1,137351,539110.0,1.0,0.0,0.21000248859394444
e4009dc7-065f-49e0-8e26-f6c0afcaba26,41f5fc67-4eaa-4d3c-8ff6-5dce24cb5365,Fully Paid,333102.0,Short Term,741.0,767144.0,2.0,Rent,debt consolidation,10100.78,26.0,,20,0,321936,678986.0,0.0,0.0,0.15800079255002974
46de960b-ec4b-4909-bd37-9f5432c08861,8d018582-52b8-4194-a375-c7cef5836f6e,Fully Paid,539110.0,Long Term,725.0,1168975.0,1.0,Rent,debt consolidation,18380.79,19.9,75.0,10,0,531848,1019590.0,0.0,0.0,0.1886862251117432
557b004a-f52f-4280-a1e1-85ca8c1d1b36,ccfa0453-00b0-431a-84bc-1d699c7904cf,Charged Off,350614.0,Long Term,693.0,928587.0,9.0,Home Mortgage,debt consolidation,14625.44,12.2,,16,0,205257,440132.0,0.0,0.0,0.1890025167270272
c0ffb6dd-2cab-4a08-a783-bc7f6fffb9e1,61fecc5a-7418-48d7-9fac-7c465f90592c,Fully Paid,87010.0,Short Term,725.0,1168975.0,3.0,Rent,major_purchase,28208.92,11.0,,14,0,449426,633072.0,0.0,0.0,0.2895759447379114
77bd526a-e67f-41da-9988-8c201c082941,da6cb675-b43c-4110-b67d-85143fcfc9af,Fully Paid,495154.0,Long Term,725.0,1168975.0,10.0,Own Home,debt consolidation,15234.58,24.5,14.0,14,0,360126,727760.0,0.0,0.0,0.15638911011783826
bab43fd6-f2b7-4de2-88d1-157e1ae7a3cb,75cfeaa0-38a7-461b-a7ed-4afe1bab2098,Fully Paid,266244.0,Long Term,733.0,1044373.0,10.0,Home Mortgage,debt consolidation,18798.6,17.5,,7,0,440952,705232.0,0.0,0.0,0.2159986901231648
06a88fd5-798d-484a-9af2-ca7f2d2afb64,6b238dcd-3c99-4f1e-b7bc-408eac3015d8,Fully Paid,157014.0,Short Term,710.0,1035804.0,1.0,Rent,debt consolidation,22269.71,9.3,25.0,8,0,171532,325072.0,0.0,0.0,0.2579991195245433
c3332b39-a228-455e-951c-42e8542d9a94,019c0d83-682a-4dc4-aaec-06c66dc12765,Fully Paid,266244.0,Long Term,745.0,897465.0,10.0,Home Mortgage,debt consolidation,23034.84,32.0,,11,0,750158,1824834.0,0.0,0.0,0.30799872975547793
1f52a726-9de8-4ed3-aa77-e1b7b8061d40,63ca0313-3e43-4c65-8ea5-62e690d655dc,Fully Paid,266244.0,Short Term,711.0,1049389.0,10.0,Rent,debt consolidation,13642.0,16.0,,10,0,293398,495198.0,0.0,0.0,0.15599934819213848
6d95525e-bce3-4a6b-9b82-77febbb0ce3c,917aade1-786f-4ea1-b3ef-e3bb33fc9748,Fully Paid,108350.0,Short Term,731.0,1684179.0,8.0,Home Mortgage,debt consolidation,940.31,12.4,28.0,5,0,40280,127820.0,0.0,0.0,0.0066998341625207295
132dfcfa-1e20-4eb6-a817-358018a378c5,ae95aeb8-5f82-4e2e-8b8a-f954b7c69a68,Fully Paid,146850.0,Short Term,725.0,1168975.0,5.0,Home Mortgage,debt consolidation,21394.57,10.3,61.0,12,0,169594,236874.0,0.0,0.0,0.21962389272653393
d6e874ab-dede-4f1a-a2d2-d00a0b7de66c,8a70561a-d1ac-4e0d-9e28-3a9c5db3871d,Charged Off,173954.0,Short Term,744.0,1502368.0,10.0,Rent,debt consolidation,10241.0,21.8,34.0,11,0,172520,718608.0,0.0,0.0,0.08179886685552408
1997a935-465d-4a4c-9a88-3d34252349e0,7c3eb2d0-3813-48ed-894d-cf6ff1e76cf0,Charged Off,176924.0,Short Term,748.0,1432410.0,5.0,Rent,home improvements,11805.46,26.9,,11,0,100187,1757756.0,0.0,0.0,0.098900119379228
e0d8536f-84ae-477f-b43c-b6ce12a0b7b2,81ded749-04f4-4faa-a8d5-6b2e95fb76a1,Charged Off,223432.0,Short Term,726.0,1292855.0,2.0,Rent,debt consolidation,3630.9,15.0,,5,0,115330,149732.0,0.0,0.0,0.03370122712910574
7ca3a792-3feb-4878-819e-28d953996cf4,634458f5-76bf-422b-b756-743ac4f446ab,Fully Paid,336138.0,Short Term,745.0,677369.0,10.0,Own Home,debt consolidation,14902.08,44.7,,9,0,648945,1578566.0,0.0,0.0,0.2639993268071022
a543e53a-a4bc-4a02-9367-144bff7a4601,fce5f6ab-1ce5-4ca5-8bde-af3b485222e1,Fully Paid,259688.0,Short Term,742.0,1883983.0,10.0,Home Mortgage,debt consolidation,26532.74,13.4,12.0,21,0,215954,976734.0,0.0,0.0,0.16899986889478302
56186900-133d-4010-a7eb-c6223faad191,bbc19d03-61c9-4f4b-ac37-9ddc55439f39,Fully Paid,541970.0,Short Term,725.0,1168975.0,10.0,Home Mortgage,home improvements,20922.42,26.5,8.0,10,1,611040,841280.0,0.0,1.0,0.21477708248679397
e351bc19-7bc8-45f1-ad72-d3ccd5e4b9f8,dcedc3ca-168b-4ded-a9dc-f12db1e672f0,Fully Paid,475926.0,Short Term,747.0,1875167.0,10.0,Rent,debt consolidation,17345.29,29.4,,10,0,593218,1373768.0,0.0,0.0,0.11099996960270739
6972c121-811e-48a2-a091-2147061f7b00,2fedb1ab-d6e6-4262-9883-f3fa3902a14b,Fully Paid,396748.0,Long Term,725.0,1168975.0,6.0,Home Mortgage,debt consolidation,25134.15,15.0,,17,0,257602,1704494.0,0.0,0.0,0.258012190166599
62159cea-5609-4884-95fd-f38644f0ece9,b3247a89-1f64-4683-afc9-107a0477f0ff,Fully Paid,266244.0,Short Term,723.0,1550286.0,10.0,Home Mortgage,debt consolidation,41211.76,13.4,31.0,18,0,329764,518804.0,0.0,0.0,0.31899992646518127
98d6d942-eea2-4c53-bc63-ca2105fee7cb,84bcaef1-8410-47a8-b24d-641de9073edc,Fully Paid,266244.0,Long Term,683.0,1308150.0,9.0,Home Mortgage,debt consolidation,22674.6,28.1,,16,1,559303,908314.0,0.0,1.0,0.20799999999999996
db710266-7172-4aa2-aa47-5f5cbb5e4ae7,1439b79d-89cf-41d1-8223-eeb13bb22cf4,Fully Paid,266244.0,Short Term,733.0,1619370.0,0.5,Rent,debt consolidation,23210.78,20.5,,13,0,601293,1435544.0,0.0,0.0,0.17199859204505455
a37f43b1-2559-4ddf-8493-e8e89ed391a7,9aef6b5c-3892-4bf0-bb3b-f51a94dd36f2,Fully Paid,443212.0,Short Term,748.0,2870805.0,5.0,Home Mortgage,debt consolidation,29186.47,22.6,8.0,20,0,617633,1367388.0,0.0,0.0,0.12199980144941924
8dd1c64d-f0ca-4ff2-ab96-4b5a853a2686,a091d16f-02e8-4721-bcab-5b9f9e195d47,Charged Off,234652.0,Short Term,713.0,566865.0,10.0,Home Mortgage,buy house,12896.25,23.3,10.0,13,0,40356,293920.0,0.0,0.0,0.2730015082956259
7f196246-4b19-44ff-ba62-2d0209559f42,757a4516-51fa-4075-9b75-617243f22e30,Charged Off,52668.0,Short Term,725.0,1168975.0,3.0,Rent,other,2103.87,10.0,,4,0,21926,46090.0,0.0,0.0,0.021597074360016254
a447df4d-7147-4ae3-b737-2e28a7d9a80d,7abcbfa7-6cf8-4eca-9720-6696418fe873,Charged Off,335852.0,Short Term,683.0,1070384.0,10.0,Home Mortgage,debt consolidation,17036.92,17.8,69.0,11,0,191292,407154.0,0.0,0.0,0.1909997159897756
5440bada-d97b-42ec-ba11-69ffc511513b,a8a8e107-0735-4948-920b-7c4cc52063f5,Charged Off,76934.0,Short Term,742.0,1138860.0,10.0,Home Mortgage,debt consolidation,18221.76,24.5,,11,0,202806,357984.0,0.0,0.0,0.192
a88e8395-cd34-4e73-bfad-6b60a2014fe2,dabc53a8-8104-4315-880f-331cee216d1b,Fully Paid,309364.0,Short Term,749.0,2549705.0,10.0,Home Mortgage,home improvements,56305.74,24.5,,15,0,516306,1879966.0,0.0,0.0,0.26499884496441745
6297a0ab-1983-4c38-8b9b-4bdf616e3099,2228a851-ed43-4aa0-b8bc-0dce72f5ea16,Fully Paid,331166.0,Short Term,725.0,1168975.0,10.0,Home Mortgage,debt consolidation,24805.45,28.0,,9,0,400558,712426.0,0.0,0.0,0.2546379520520114
92c306be-21a0-441d-a817-f0e73881bf7a,02fed9df-618e-4f1c-9317-093dc0aff925,Fully Paid,188606.0,Short Term,729.0,1489296.0,10.0,Rent,debt consolidation,14024.09,16.2,39.0,10,0,92663,209176.0,0.0,0.0,0.11299908144519291
d015bcfd-bca8-4f0d-a268-cff115b4a32c,8cbbb2bf-c325-40e0-8a74-ebf2165d2e85,Fully Paid,620444.0,Long Term,695.0,2296416.0,4.0,Home Mortgage,debt consolidation,40187.28,17.0,9.0,9,0,504697,633820.0,0.0,0.0,0.21
73bdb017-199f-49a1-822b-483d27746d70,463e7c74-c1c2-448d-99a1-6f3dd9f746e9,Charged Off,391204.0,Long Term,739.0,1297415.0,5.0,Home Mortgage,debt consolidation,32003.03,17.0,,14,0,632358,954646.0,0.0,0.0,0.296001171560372
2586d929-6db5-4596-a98c-c7876f52c8e4,3560cb22-320b-43fe-927e-9ce64378843d,Fully Paid,172282.0,Short Term,718.0,1194131.0,10.0,Home Mortgage,debt consolidation,15424.2,27.4,67.0,6,0,193249,248072.0,0.0,0.0,0.15500007955576064
f3fdee01-7050-4414-84ba-988d47bab888,a38c7b39-b3c7-4ab0-99e6-d80589cba32c,Fully Paid,266244.0,Short Term,705.0,1005385.0,6.0,Own Home,debt consolidation,3502.08,9.7,,11,1,128687,447480.0,1.0,0.0,0.04179986771236889
19642ce7-a8aa-46a8-ad59-1730e67d3a43,4cce3191-fbb9-4bb4-b0db-3f63f116d950,Charged Off,258896.0,Long Term,595.0,1069358.0,10.0,Home Mortgage,debt consolidation,17376.83,21.2,64.0,11,0,274303,389686.0,0.0,0.0,0.19499733484950785
8f612785-cdc3-476f-ba01-4c010969955b,527788b7-7de8-4743-a5bc-58965289c07f,Fully Paid,265826.0,Short Term,703.0,1339177.0,5.0,Home Mortgage,debt consolidation,16293.45,22.0,70.0,12,0,212724,471856.0,0.0,0.0,0.14600116340110383
bab6f14c-67ad-4599-82d9-72eea6d1e4f8,00931366-c915-4c67-88f7-e530cb4792fa,Charged Off,135256.0,Short Term,738.0,584079.0,0.5,Rent,debt consolidation,4341.69,8.9,,5,0,156940,288442.0,0.0,0.0,0.08920074168049184
c6d8a4cc-e99a-4b38-981f-839cda6e1f00,384edd8a-1447-435b-b040-e9a455b8d64e,Fully Paid,559196.0,Short Term,745.0,1506757.0,6.0,Rent,debt consolidation,23229.02,17.0,,5,0,430654,521070.0,0.0,0.0,0.18499880206297364
bf70c335-60ef-43a6-9bae-83d703dc9479,3b0a92e9-f7e8-4da0-b889-2a23709db678,Fully Paid,172810.0,Short Term,751.0,1155504.0,10.0,Rent,debt consolidation,13962.34,13.9,,13,0,155572,303248.0,0.0,0.0,0.14500000000000002
4f163e4b-53e2-450d-a5d0-ed66f3cbd317,30a165df-0672-4f3d-b562-e748aaf672f1,Fully Paid,221034.0,Short Term,735.0,1718037.0,6.0,Home Mortgage,debt consolidation,5898.55,38.2,43.0,5,1,84341,132682.0,0.0,1.0,0.041199694767924094
0d982a95-d198-4502-b4f2-c4a044d0cf8a,567e3ac1-9a6c-4683-94ad-b365de9dc1de,Fully Paid,173602.0,Short Term,750.0,1461841.0,4.0,Home Mortgage,buy a car,23998.71,17.1,63.0,20,0,93024,1656952.0,0.0,0.0,0.19700126073902705
a2512102-964e-44bb-8f63-2d47190f5444,d9512ccc-2dfb-4806-bdbe-8beadee500ee,Fully Paid,188584.0,Short Term,746.0,541367.0,0.5,Rent,debt consolidation,3343.05,16.8,,15,0,161709,1686938.0,0.0,0.0,0.07410241111852035
ce25fda0-af65-4066-8edb-b4a9e8726332,9a5e244c-ffd6-4d3d-abfa-9458164ce8fe,Fully Paid,266244.0,Long Term,672.0,1256451.0,10.0,Own Home,debt consolidation,19475.0,15.7,77.0,15,0,493411,1111484.0,0.0,0.0,0.18600009073175158
6c420922-015f-407d-9a57-987668fdf705,b29c7aaa-ea59-4767-96df-e06e478386d9,Fully Paid,201938.0,Long Term,736.0,2034710.0,0.5,Rent,debt consolidation,20567.5,29.5,49.0,8,0,514311,772398.0,0.0,0.0,0.12129984125501914
0ce7bc0a-2460-4d32-b5ab-6c8951034c34,6073e521-9809-4e5c-b792-c246c50fed23,Fully Paid,388234.0,Short Term,711.0,1303932.0,3.0,Home Mortgage,wedding,8573.37,16.4,,5,0,344698,416196.0,0.0,0.0,0.07890015737016962
219fc7bf-00f4-4844-93a0-c414e6547e8b,00c6bfc8-20ef-40a4-892a-440c0e2abbe9,Fully Paid,404822.0,Short Term,725.0,1168975.0,3.0,Rent,debt consolidation,23530.36,13.0,,16,0,319713,412676.0,0.0,0.0,0.2415486387647298
4cd03708-eb98-44d5-b4fc-91379c7633d0,b42f4604-0a30-4fac-b765-8e79e78eff29,Fully Paid,266244.0,Short Term,741.0,1206006.0,6.0,Home Mortgage,other,18994.68,13.1,44.0,7,0,208962,322190.0,0.0,0.0,0.18900085074203613
48f7b599-e425-456c-bae3-0fcea0fa7e75,a4d0a2fd-4381-461c-a5de-ed14a7096bec,Charged Off,215710.0,Short Term,725.0,1168975.0,8.0,Rent,debt consolidation,17659.93,14.5,36.0,6,0,129542,177496.0,0.0,0.0,0.18128630637952053
56b025dc-5e3c-46de-b1fe-c44c6c84518d,ca980a51-2d42-47f0-b711-267d9aca2fc8,Charged Off,309672.0,Long Term,718.0,1392947.0,9.0,Home Mortgage,debt consolidation,15438.45,15.4,50.0,9,0,146623,182754.0,0.0,0.0,0.13299960443577538
64f6c58a-65a8-4f16-913b-cc6340bef46f,ddde4677-2b29-4518-8783-34d1e397ac40,Fully Paid,261448.0,Short Term,703.0,1068313.0,10.0,Home Mortgage,debt consolidation,22078.38,12.0,,15,0,290700,382932.0,0.0,0.0,0.24799900403720632
2530a7fe-dc85-40a9-a840-40ad40b3d97a,4ea607e1-5c47-43e0-a523-7f91c609e0db,Fully Paid,355740.0,Short Term,725.0,1168975.0,3.0,Rent,debt consolidation,22232.28,9.8,,5,0,308731,409486.0,0.0,0.0,0.22822332385209262
fd35a1e1-8ed1-49ad-aca9-d0dcb5a12705,10959074-96d8-477f-83ac-614ae6eeea82,Fully Paid,315612.0,Short Term,729.0,1337353.0,7.0,Rent,debt consolidation,21286.27,24.4,9.0,19,0,321328,726704.0,0.0,0.0,0.1910006109082643
0ed27284-2bb2-4511-bf20-abe5759a69d2,bfbd8a44-be95-4635-9a9e-33c4b443b329,Fully Paid,142076.0,Short Term,750.0,1321488.0,4.0,Home Mortgage,debt consolidation,26209.36,22.1,,11,0,283404,662926.0,0.0,0.0,0.2379986197377502
afb036a1-c8cc-43ce-a565-e1a54eb41d43,6c68ae77-d197-4df6-b8c3-e81475f57123,Fully Paid,260524.0,Short Term,712.0,623979.0,10.0,Rent,debt consolidation,9619.7,15.5,,6,0,254695,293150.0,0.0,0.0,0.18500045674614052
f7d05f0b-4abf-4fc6-8c74-a88f1bcd7701,64a11824-a4c2-4520-b5ee-632c8cffff4e,Fully Paid,148456.0,Short Term,696.0,982129.0,8.0,Rent,other,2283.42,18.5,,4,0,29222,125312.0,0.0,0.0,0.027899634365750325
479322d2-ab77-4588-aedd-e41b52dc3eeb,10dc2830-2a7e-4224-8140-13102b7c9962,Charged Off,218636.0,Short Term,690.0,524761.0,1.0,Rent,debt consolidation,8090.2,18.8,,8,0,339530,546766.0,0.0,0.0,0.18500307759151308
d464a2f3-5fe6-48cc-8ace-4bdaad825b3c,1ed5c9aa-a465-4b41-ba0a-d485f1440891,Fully Paid,538010.0,Long Term,674.0,1048458.0,10.0,Own Home,debt consolidation,7662.51,23.5,,8,0,385510,847022.0,0.0,0.0,0.08770033706643471
b9c688d8-b604-431c-934d-91bf50a1d9b0,63835dfe-6c00-496d-9ef1-234ab4ad8eb4,Fully Paid,108020.0,Short Term,727.0,951558.0,10.0,Rent,debt consolidation,18872.51,19.7,44.0,18,0,135394,672870.0,0.0,0.0,0.23799928117886665
fbf5fb37-24c5-4b7f-9c87-1182f5318fd7,680a8cee-90ce-4847-b840-8f5d9808a40f,Fully Paid,435292.0,Long Term,670.0,1417267.0,7.0,Rent,debt consolidation,34486.9,17.9,,23,0,684437,809512.0,0.0,0.0,0.292000589867682
1e8ac59f-fa22-4c9e-ac8d-a086824278f5,9b8b6cbe-baf9-43a1-a7b0-384d99c725ba,Fully Paid,774246.0,Long Term,634.0,2579117.0,10.0,Home Mortgage,home improvements,16463.31,13.8,,14,0,718580,1687708.0,0.0,0.0,0.07659975100005158
87327f41-db57-46c5-bb06-359df971da5f,88390d5e-3cec-4b98-b3ea-3d8469fab3b0,Charged Off,372152.0,Long Term,626.0,1074450.0,10.0,Home Mortgage,debt consolidation,11371.12,30.1,,10,2,87457,274428.0,2.0,0.0,0.12699840848806365
cf8ce52d-dd5c-4f77-85b5-d6486363a94d,f74ef82d-3c34-4bd7-90c4-2746197b6846,Fully Paid,144012.0,Short Term,713.0,2391872.0,10.0,Rent,other,10942.86,10.0,,5,0,113658,163900.0,0.0,0.0,0.05490022877478394
